fecha;humedad_rela;temp_min;temp_max;temp_ambiente;evaporacion;precipitacion;viento_km
21/1/2014;88.00;31.10;22.80;25.70;3.40;9.50;17.2
22/1/2014;87.00;30.20;22.90;26.00;3.40;9.10;23.7
23/1/2014;84.00;31.40;20.60;25.50;7.00;0.40;19.4
24/1/2014;81.00;30.60;23.20;26.30;1.10;1.50;17.6
25/1/2014;82.00;31.60;22.40;26.00;4.00;63.00;19.2
26/1/2014;86.00;28.90;22.20;25.20;0.00;1.40;14
27/1/2014;78.00;32.20;21.40;26.40;5.80;0.00;17
28/1/2014;85.00;29.70;22.90;26.20;2.10;4.60;14.4
29/1/2014;87.00;28.40;21.60;24.90;3.30;0.70;11.8
30/1/2014;85.00;30.20;21.80;25.80;0.00;1.30;12.7
31/1/2014;84.00;31.60;22.60;26.00;3.10;13.40;17.5
1/2/2014;78.00;32.10;21.20;26.30;3.20;17.50;22.7
2/2/2014;78.00;30.60;22.80;26.40;4.90;0.00;22.5
3/2/2014;79.00;31.60;22.50;26.50;3.30;0.00;20.9
4/2/2014;80.00;31.40;22.00;26.50;3.00;4.80;23.7
5/2/2014;81.00;30.80;21.80;26.20;4.70;0.00;18.3
6/2/2014;82.00;32.80;23.20;27.20;4.00;0.00;15.5
7/2/2014;86.00;29.90;22.80;26.00;1.90;0.00;14.2
8/2/2014;85.00;29.60;23.20;25.90;1.90;0.70;16.5
9/2/2014;81.00;30.40;22.20;26.10;2.40;0.00;16.4
10/2/2014;86.00;27.60;22.00;25.60;2.00;10.00;13.8
11/2/2014;82.00;31.80;22.20;26.90;3.10;0.30;15.3
12/2/2014;81.00;31.60;23.00;26.40;3.60;0.10;17.3
13/2/2014;86.00;31.20;22.40;25.70;2.60;17.70;22.1
14/2/2014;84.00;32.70;21.60;26.40;6.00;0.00;24.8
15/2/2014;83.00;30.20;23.00;26.70;2.00;0.40;16.1
16/2/2014;79.00;31.00;22.80;27.00;1.10;3.50;18.2
17/2/2014;94.00;26.00;23.00;24.40;2.20;12.70;9.5
18/2/2014;91.00;27.50;21.60;24.60;0.50;5.00;14.7
19/2/2014;89.00;30.50;22.90;25.30;0.40;0.30;16.2
20/2/2014;91.00;27.40;23.10;24.90;1.10;7.60;19.4
21/2/2014;87.00;29.90;23.00;25.50;0.60;2.10;17.9
22/2/2014;82.00;30.40;21.40;26.30;0.60;0.70;20.2
23/2/2014;81.00;30.30;23.00;26.30;2.50;1.10;17.4
24/2/2014;87.00;30.70;22.50;25.40;0.30;75.00;20
25/2/2014;85.00;30.00;20.80;25.10;0.40;28.10;18
26/2/2014;80.00;32.20;20.60;26.20;6.10;0.00;23
27/2/2014;87.00;27.40;22.70;25.60;1.10;0.00;12.3
28/2/2014;81.00;31.60;22.70;26.80;4.40;12.80;23.3
1/3/2014;83.00;31.90;23.00;26.00;6.80;6.80;19.2
2/3/2014;82.00;30.20;21.00;26.20;14.40;14.40;17
3/3/2014;81.00;33.40;22.90;26.90;5.10;0.00;22.9
4/3/2014;74.00;32.70;21.20;26.80;4.90;0.00;24.6
5/3/2014;80.00;33.00;22.90;26.70;5.30;0.00;19.1
6/3/2014;82.00;31.40;22.40;26.70;2.90;0.00;13.9
7/3/2014;76.00;32.40;21.60;26.80;4.30;48.10;23.2
8/3/2014;85.00;30.20;20.60;25.60;2.90;0.60;15.3
9/3/2014;85.00;28.90;22.60;26.00;0.80;0.00;9.1
10/3/2014;81.00;32.80;22.00;27.00;3.70;0.40;17.7
11/3/2014;79.00;32.00;23.00;27.60;5.60;0.00;16.4
12/3/2014;83.00;31.90;21.20;26.20;3.90;0.00;17
13/3/2014;79.00;32.00;21.80;27.10;4.20;0.00;20
14/3/2014;83.00;32.60;22.00;27.00;5.50;0.00;15.4
15/3/2014;83.00;31.00;21.80;26.00;2.60;0.00;18.7
16/3/2014;81.00;32.40;21.20;26.80;5.10;0.00;19.1
17/3/2014;81.00;32.00;21.80;26.60;3.00;1.60;14.4
18/3/2014;82.00;31.90;22.00;26.60;4.40;0.00;18.3
19/3/2014;81.00;32.80;19.40;26.10;3.10;4.30;20.7
20/3/2014;82.00;32.40;20.40;26.50;7.10;0.00;17.2
21/3/2014;81.00;32.00;21.60;27.50;3.10;2.70;16.1
22/3/2014;80.00;33.70;21.60;27.90;3.20;0.00;21
23/3/2014;84.00;30.60;23.00;27.00;2.90;57.90;20.2
24/3/2014;82.00;31.30;22.00;26.60;4.00;0.00;17.9
25/3/2014;82.00;34.00;22.40;27.20;5.90;23.20;22
26/3/2014;80.00;31.60;21.00;26.60;6.10;0.00;18.7
27/3/2014;83.00;29.40;21.60;26.50;2.50;0.00;11.7
28/3/2014;82.00;30.60;22.80;26.70;2.70;0.00;19.3
29/3/2014;83.00;31.20;20.80;26.10;3.90;0.00;15.6
30/3/2014;89.00;27.60;22.80;25.00;2.80;0.00;17.1
31/3/2014;77.00;33.80;21.40;27.70;5.30;0.00;21.1
1/4/2014;80.00;31.30;22.00;27.30;1.50;6.10;14.7
2/4/2014;81.00;31.60;22.80;26.80;5.50;0.00;16.6
3/4/2014;84.00;30.10;22.00;26.40;4.00;0.00;11.6
4/4/2014;83.00;31.20;22.20;26.60;0.60;1.70;13.6
5/4/2014;82.00;31.80;23.00;27.00;2.20;2.80;16
6/4/2014;90.00;28.60;22.40;27.00;2.10;0.60;10.5
7/4/2014;86.00;30.10;22.60;26.20;1.30;3.40;14.7
8/4/2014;83.00;32.00;22.60;26.90;2.10;0.60;16.6
9/4/2014;84.00;31.00;23.00;26.90;0.10;7.90;11.6
10/4/2014;85.00;31.10;22.80;26.50;1.60;0.40;13.6
11/4/2014;92.00;26.40;23.20;25.00;1.70;3.70;16
12/4/2014;91.00;27.80;21.80;25.20;2.60;0.10;10.5
13/4/2014;86.00;30.30;22.00;25.90;4.60;0.00;23.7
14/4/2014;84.00;29.40;22.20;26.10;1.20;0.00;13.2
15/4/2014;87.00;28.30;22.40;25.30;1.90;1.50;10
16/4/2014;85.00;31.60;21.80;26.70;2.70;0.10;16.1
17/4/2014;82.00;31.00;22.40;26.80;2.90;0.00;11.8
18/4/2014;83.00;32.60;21.20;26.20;4.10;0.00;17.4
19/4/2014;85.00;30.20;22.80;25.80;2.90;0.00;16.9
20/4/2014;82.00;31.40;22.20;26.80;5.10;0.70;12
21/4/2014;82.00;30.10;23.00;26.60;2.50;2.40;13.8
22/4/2014;87.00;31.00;22.20;26.00;3.10;0.20;15
23/4/2014;79.00;31.50;23.00;27.00;3.80;1.40;14.2
24/4/2014;81.00;30.80;22.00;26.60;3.00;0.20;14.3
25/4/2014;84.00;29.30;21.80;25.90;0.30;4.40;10.1
26/4/2014;82.00;32.40;21.90;26.30;4.20;0.50;14.1
27/4/2014;80.00;33.00;22.00;27.20;4.40;0.00;20
28/4/2014;85.00;27.40;23.00;25.90;1.20;2.50;8.4
29/4/2014;85.00;28.20;22.80;25.50;0.60;7.30;13.9
30/4/2014;79.00;32.40;22.40;27.40;2.80;7.80;23.6
1/5/2014;85.00;28.80;22.00;25.40;3.30;14.30;10.5
2/5/2014;87.00;30.40;22.00;25.70;1.70;0.00;19.1
3/5/2014;83.00;32.00;22.20;26.00;0.70;2.20;15
4/5/2014;79.00;32.60;23.00;27.20;3.20;0.00;9.6
5/5/2014;89.00;27.20;22.60;25.20;0.20;2.10;10.3
6/5/2014;87.00;28.80;22.20;25.70;0.90;0.10;9.2
7/5/2014;83.00;32.40;22.00;27.10;3.50;6.90;15.3
8/5/2014;89.00;29.50;22.80;25.80;1.50;7.90;11.1
9/5/2014;82.00;31.00;22.40;26.40;3.30;0.00;12.5
10/5/2014;87.00;29.80;22.00;25.70;3.00;0.00;12.1
11/5/2014;81.00;32.60;19.80;26.70;5.70;0.00;22
12/5/2014;82.00;33.80;20.80;26.60;4.00;0.00;14.5
13/5/2014;93.00;27.00;21.20;24.80;1.40;0.50;15
14/5/2014;84.00;30.80;21.00;26.40;3.50;7.20;18.2
15/5/2014;83.00;31.10;21.40;26.30;4.00;0.00;19.3
16/5/2014;83.00;31.60;21.80;26.20;3.50;0.40;19
17/5/2014;93.00;32.60;22.40;24.90;2.70;8.70;13.2
18/5/2014;87.00;31.70;22.00;26.00;4.20;0.00;15
19/5/2014;84.00;30.80;21.50;26.90;1.20;3.10;16
20/5/2014;82.00;30.80;22.20;26.40;3.50;0.00;18.3
21/5/2014;81.00;32.80;22.40;27.00;5.40;0.00;17.3
22/5/2014;83.00;30.40;23.00;27.10;3.10;0.30;17.5
23/5/2014;81.00;32.00;22.00;27.00;3.60;0.00;14.3
24/5/2014;81.00;31.00;23.00;26.90;4.60;0.30;29.5
25/5/2014;82.00;30.00;22.00;26.70;2.50;0.00;17.1
26/5/2014;79.00;30.00;21.20;26.60;3.30;0.20;20.2
27/5/2014;82.00;31.00;22.40;26.50;5.50;0.00;20.8
28/5/2014;90.00;30.80;21.20;25.50;0.80;27.20;14.4
29/5/2014;82.00;30.40;22.20;26.60;5.20;0.00;14.9
30/5/2014;82.00;30.20;21.40;26.10;4.10;0.00;17.2
31/5/2014;85.00;31.20;22.00;25.40;2.20;0.00;16.3
1/6/2014;88.00;31.90;21.80;26.10;0.00;14.90;12.3
2/6/2014;81.00;33.00;21.20;26.50;12.50;0.00;15.3
3/6/2014;85.00;31.20;22.60;27.30;3.60;1.70;20.4
4/6/2014;82.00;31.40;22.60;27.00;2.20;0.00;21.4
5/6/2014;83.00;30.80;21.20;26.10;3.70;0.20;16
6/6/2014;83.00;30.50;21.20;26.40;2.10;0.40;18.2
7/6/2014;85.00;29.40;21.60;26.00;2.80;0.00;18.2
8/6/2014;82.00;31.00;21.80;26.60;3.10;1.40;26.4
9/6/2014;84.00;30.80;21.80;26.30;2.40;0.10;17.1
10/6/2014;83.00;31.00;22.00;26.20;3.70;0.40;12.2
11/6/2014;83.00;30.40;22.40;25.90;2.50;0.00;23.4
12/6/2014;84.00;28.00;22.20;25.70;1.80;0.00;11.6
13/6/2014;82.00;29.60;22.00;26.20;1.90;0.00;16.3
14/6/2014;86.00;29.00;21.60;25.50;2.40;0.00;10.9
15/6/2014;84.00;31.70;20.40;26.20;4.00;0.00;12.3
16/6/2014;83.00;31.40;21.00;25.70;3.20;0.00;13
17/6/2014;82.00;32.60;20.40;26.70;1.10;0.00;14.2
18/6/2014;80.00;31.00;21.30;26.60;2.20;0.00;14.2
19/6/2014;81.00;33.50;21.20;27.30;4.20;0.00;20.2
20/6/2014;83.00;31.00;22.00;25.90;5.30;0.00;14.5
21/6/2014;85.00;31.60;20.40;25.90;3.20;0.00;18.6
22/6/2014;87.00;30.40;21.00;24.90;2.00;0.00;18.1
23/6/2014;85.00;28.60;21.80;25.90;4.10;0.00;14.8
24/6/2014;83.00;30.40;19.40;25.30;2.20;0.00;16.7
25/6/2014;84.00;29.40;20.80;25.60;2.20;0.00;12.8
26/6/2014;85.00;29.00;21.80;25.30;3.10;0.00;13.8
27/6/2014;82.00;32.20;21.00;26.90;5.70;0.00;26.4
28/6/2014;85.00;30.00;21.60;25.60;1.90;7.80;18.6
29/6/2014;84.00;29.00;21.00;25.50;4.00;0.00;12.1
30/6/2014;83.00;33.00;19.20;25.50;6.80;0.00;25.3
1/7/2014;81.00;30.20;20.50;25.60;2.80;0.00;13.3
2/7/2014;82.00;30.40;20.40;26.40;2.70;0.00;14
3/7/2014;82.00;29.80;21.40;26.10;2.10;0.00;19.7
4/7/2014;81.00;30.70;19.80;26.80;3.70;0.00;14.2
5/7/2014;84.00;29.90;20.60;25.60;2.50;0.30;18
6/7/2014;83.00;31.40;21.60;26.00;3.90;0.70;21.8
7/7/2014;83.00;31.60;21.60;26.30;3.60;0.00;19.1
8/7/2014;84.00;33.20;21.80;26.50;2.90;0.60;23
9/7/2014;85.00;29.20;21.60;26.00;2.30;0.10;11.6
10/7/2014;79.00;33.40;21.40;27.50;4.80;0.00;23.6
11/7/2014;88.00;30.80;22.20;25.20;3.90;0.00;14.9
12/7/2014;80.00;33.80;19.80;26.50;4.60;0.00;22.2
13/7/2014;89.00;28.80;21.60;25.40;2.30;0.00;13.7
14/7/2014;84.00;27.40;21.20;25.00;1.80;0.00;11.6
15/7/2014;88.00;27.80;22.80;25.00;2.20;0.00;14.5
16/7/2014;81.00;31.80;21.40;26.00;5.20;0.00;30.7
17/7/2014;80.00;31.00;20.90;25.90;4.60;0.00;26.2
18/7/2014;84.00;31.90;20.80;25.20;4.30;0.00;19.7
19/7/2014;83.00;31.30;21.20;26.40;3.90;0.00;19.6
20/7/2014;77.00;31.40;20.40;26.20;4.00;0.00;14.7
21/7/2014;87.00;32.00;18.60;25.20;5.10;0.00;23.4
22/7/2014;85.00;28.80;19.40;25.00;1.70;0.00;17.9
23/7/2014;83.00;30.90;20.10;25.70;3.50;0.00;18.9
24/7/2014;83.00;29.60;19.80;25.40;3.10;0.00;17.9
25/7/2014;86.00;30.20;18.40;24.40;5.60;0.00;19.9
26/7/2014;82.00;33.40;19.60;26.20;3.20;0.00;26.8
27/7/2014;85.00;31.00;21.60;26.10;1.60;0.00;22.4
28/7/2014;87.00;31.80;21.00;25.60;5.40;0.00;22.7
29/7/2014;85.00;31.90;20.20;25.00;5.60;0.00;29.3
30/7/2014;86.00;28.20;29.80;24.30;2.30;0.00;13.8
31/7/2014;83.00;30.60;20.40;25.10;2.90;0.00;15.6
1/8/2014;88.00;27.20;20.60;24.30;2.10;0.00;16.9
2/8/2014;74.00;33.00;20.20;26.30;5.30;0.00;26.7
3/8/2014;87.00;29.80;20.20;24.50;4.70;0.00;20.3
4/8/2014;80.00;30.00;21.20;25.70;1.00;1.50;13
5/8/2014;82.00;31.00;21.00;26.00;4.10;0.00;12.9
6/8/2014;82.00;33.80;20.20;26.60;6.40;0.00;22.6
7/8/2014;81.00;33.10;20.00;25.90;8.00;0.00;30.2
8/8/2014;78.00;31.60;20.80;26.00;6.70;0.00;23.5
9/8/2014;83.00;29.20;21.40;25.10;2.90;0.00;21.3
10/8/2014;85.00;29.60;20.90;25.20;3.10;0.00;10.2
11/8/2014;78.00;30.00;21.00;25.60;3.40;0.00;17
12/8/2014;79.00;30.20;21.50;25.50;2.20;0.00;10.7
13/8/2014;79.00;29.80;21.40;25.80;3.20;0.00;16.3
14/8/2014;81.00;30.60;20.00;25.60;2.80;0.00;19
15/8/2014;79.00;29.80;21.00;25.40;3.20;0.00;15.3
16/8/2014;77.00;33.40;21.20;26.30;5.70;0.00;28.5
17/8/2014;79.00;29.40;21.60;25.80;2.50;0.00;17.5
18/8/2014;82.00;28.20;21.40;25.40;3.20;0.00;14.6
19/8/2014;81.00;29.80;20.60;25.40;4.60;0.30;13.7
20/8/2014;78.00;31.20;20.20;26.20;4.50;0.00;24.2
21/8/2014;82.00;30.60;20.70;25.70;2.60;0.00;27.7
22/8/2014;84.00;28.40;21.00;24.90;3.40;0.00;17.7
23/8/2014;85.00;30.20;20.30;24.80;4.20;0.00;20.9
24/8/2014;82.00;28.80;20.60;24.50;3.30;0.00;18.1
25/8/2014;81.00;30.10;20.20;24.50;3.90;0.00;16.5
26/8/2014;77.00;29.80;20.00;24.40;3.40;0.00;21.4
27/8/2014;75.00;31.80;18.80;25.20;4.90;0.00;26.5
28/8/2014;76.00;31.70;20.20;24.90;5.80;0.00;20
29/8/2014;74.00;30.20;20.20;25.80;3.30;0.00;19.7
30/8/2014;74.00;33.40;20.60;26.50;6.10;0.00;22.5
31/8/2014;73.00;32.70;20.80;25.60;5.00;0.00;23.3
1/9/2014;76.00;31.20;19.60;25.40;5.70;0.00;30.8
2/9/2014;84.00;27.80;18.80;24.40;3.20;0.00;13.9
3/9/2014;80.00;31.90;18.00;25.10;2.90;0.00;29.5
4/9/2014;85.00;29.90;19.20;25.10;0.90;0.00;12.5
5/9/2014;90.00;30.80;18.00;24.30;3.90;0.00;18
6/9/2014;80.00;30.20;19.80;26.10;5.80;0.00;25.2
7/9/2014;88.00;27.60;20.70;24.50;3.40;0.00;30.9
8/9/2014;85.00;26.80;19.00;24.00;1.90;0.00;17.2
9/9/2014;74.00;32.00;19.60;25.20;5.20;0.00;22.4
10/9/2014;81.00;30.60;18.00;24.60;4.70;0.00;22.8
11/9/2014;74.00;29.40;20.00;25.00;5.00;0.00;24.7
12/9/2014;84.00;26.20;18.60;23.70;1.10;0.00;9.5
13/9/2014;76.00;32.70;20.20;26.20;4.80;0.00;22.9
14/9/2014;76.00;30.50;18.40;25.90;4.50;0.00;21
15/9/2014;79.00;30.00;21.10;25.20;3.60;0.30;19.6
16/9/2014;80.00;33.30;21.00;27.10;6.70;0.10;31.1
17/9/2014;89.00;28.00;21.50;24.80;0.70;0.00;14.6
18/9/2014;78.00;33.00;20.00;26.00;4.80;0.00;18.7
19/9/2014;83.00;33.10;21.40;26.80;7.90;0.00;24.7
20/9/2014;85.00;28.80;22.00;25.10;1.90;0.00;9.6
21/9/2014;86.00;26.60;20.70;24.60;0.60;0.00;24.9
22/9/2014;85.00;27.40;20.40;24.80;1.70;0.00;9
23/9/2014;84.00;28.00;21.00;25.10;2.00;0.00;26.8
24/9/2014;79.00;30.00;20.40;25.20;4.80;0.00;16.4
25/9/2014;84.00;30.40;19.80;24.70;4.00;0.00;19.8
26/9/2014;80.00;28.40;20.80;24.70;2.40;0.00;19.1
27/9/2014;78.00;30.20;20.80;25.40;3.50;0.00;15.3
28/9/2014;73.00;34.00;20.60;26.50;6.00;0.00;25.8
29/9/2014;83.00;31.20;20.80;25.40;2.90;0.00;15.7
30/9/2014;86.00;30.00;18.00;25.00;3.00;0.00;16.4
1/10/2014;84.00;33.90;17.80;25.40;7.00;0.00;16.7
2/10/2014;83.00;33.40;21.20;26.50;7.50;0.00;28.9
3/10/2014;85.00;33.00;17.00;25.40;6.40;0.00;28.4
4/10/2014;84.00;31.80;20.20;26.00;5.30;0.00;23.3
5/10/2014;83.00;32.20;21.00;26.40;5.20;0.00;19.9
6/10/2014;81.00;30.60;20.80;25.60;3.60;0.00;19.6
7/10/2014;75.00;31.60;19.20;25.60;5.10;0.00;20.3
8/10/2014;77.00;30.60;20.60;24.80;3.10;0.00;19.5
9/10/2014;85.00;32.40;20.80;25.90;5.80;0.00;26.8
10/10/2014;74.00;30.70;21.40;26.00;3.60;0.40;21.8
11/10/2014;79.00;30.60;20.80;25.30;3.30;0.00;25.5
12/10/2014;79.00;28.20;21.00;25.50;2.00;0.00;15.2
13/10/2014;80.00;32.40;19.60;25.60;4.90;0.00;33.8
14/10/2014;70.00;33.40;20.40;26.40;4.90;0.00;28.1
15/10/2014;75.00;30.40;21.20;25.80;3.00;0.00;22.2
16/10/2014;85.00;27.90;21.40;24.80;2.40;0.00;14.7
17/10/2014;78.00;28.30;21.80;25.60;2.00;0.00;12.1
18/10/2014;74.00;32.80;19.80;26.80;5.40;12.60;4.2
19/10/2014;80.00;32.40;20.00;25.60;5.20;0.00;21.1
20/10/2014;82.00;28.20;20.40;24.80;2.50;0.00;15.9
21/10/2014;81.00;30.90;20.80;25.80;4.10;0.00;23.5
22/10/2014;83.00;27.80;21.60;24.60;1.90;0.00;13.4
23/10/2014;81.00;30.40;21.60;26.20;2.70;0.00;16
24/10/2014;78.00;30.00;21.60;25.80;3.10;0.00;18.2
25/10/2014;77.00;31.10;21.80;26.10;3.40;0.00;19.5
26/10/2014;85.00;27.80;21.20;24.90;2.90;0.00;19.4
27/10/2014;81.00;30.80;19.80;25.50;2.80;0.00;16.2
28/10/2014;81.00;31.40;20.80;26.00;7.10;0.00;20.2
29/10/2014;76.00;30.20;20.20;25.90;1.50;0.00;15.9
30/10/2014;74.00;32.60;20.40;26.60;4.50;0.00;31
31/10/2014;82.00;31.20;20.80;26.10;5.70;0.00;22.9
1/11/2014;85.00;32.40;18.80;26.20;4.00;0.00;19.6
2/11/2014;85.00;28.80;20.80;25.50;3.10;0.00;15.1
3/11/2014;79.00;32.80;21.80;26.40;6.30;0.00;20.6
4/11/2014;79.00;28.00;19.20;24.40;2.10;0.00;11.5
5/11/2014;80.00;30.10;19.20;24.80;3.30;0.00;14.2
6/11/2014;75.00;32.00;20.60;26.40;3.20;0.00;16.7
7/11/2014;71.00;32.20;21.40;27.00;4.10;0.00;16.2
8/11/2014;73.00;31.80;19.80;25.60;5.00;0.00;19.1
9/11/2014;74.00;34.00;17.60;25.70;5.00;0.00;24.2
10/11/2014;80.00;30.60;20.60;25.90;5.10;0.00;34.2
11/11/2014;83.00;30.40;20.80;25.50;3.70;0.00;17.5
12/11/2014;78.00;29.60;20.80;25.40;4.10;0.00;16
13/11/2014;78.00;30.20;20.60;25.50;4.20;0.00;17.1
14/11/2014;78.00;31.80;17.80;25.80;3.40;0.00;19
15/11/2014;84.00;31.60;17.60;25.50;5.70;0.00;22.9
16/11/2014;83.00;29.20;21.20;25.40;3.50;0.00;19.2
17/11/2014;80.00;27.20;21.00;24.60;2.60;0.00;20.9
18/11/2014;83.00;26.50;20.00;23.80;1.60;0.00;13.7
19/11/2014;73.00;32.30;18.60;25.80;1.40;0.00;28.2
20/11/2014;79.00;31.20;20.60;25.00;4.50;0.00;26.2
21/11/2014;77.00;28.40;21.00;25.00;3.80;0.00;20.5
22/11/2014;76.00;30.40;18.40;25.30;3.90;0.00;15.3
23/11/2014;76.00;29.80;21.20;25.60;2.30;0.00;12
24/11/2014;78.00;27.20;19.00;24.80;1.90;0.00;10.8
25/11/2014;72.00;32.20;20.00;26.40;4.40;0.00;23.1
26/11/2014;76.00;28.20;20.00;24.70;3.40;0.00;12.2
27/11/2014;78.00;33.40;17.60;25.30;5.20;0.00;25.1
28/11/2014;76.00;29.40;21.80;25.40;5.00;0.00;18
29/11/2014;70.00;34.20;21.00;27.10;4.30;0.00;22.2
30/11/2014;79.00;31.20;21.20;25.80;2.90;0.00;20.9
1/12/2014;74.00;32.80;20.80;26.70;4.60;0.00;20.7
2/12/2014;74.00;32.00;21.00;26.50;4.30;0.00;19.7
3/12/2014;76.00;30.00;20.80;26.10;4.00;0.00;19.3
4/12/2014;73.00;33.50;19.60;26.90;3.20;20.00;25.1
5/12/2014;84.00;27.80;20.20;24.70;1.90;0.90;12.7
6/12/2014;77.00;30.60;21.40;26.00;4.90;0.00;33.1
7/12/2014;80.00;28.00;21.00;25.10;2.10;0.00;14.9
8/12/2014;82.00;27.90;20.90;24.70;0.90;0.00;16.7
9/12/2014;76.00;31.20;21.00;26.20;3.70;0.00;23.6
10/12/2014;91.00;29.70;20.80;25.80;3.50;0.30;16.4
11/12/2014;81.00;29.80;20.00;25.80;3.40;0.00;17.5
12/12/2014;79.00;32.00;19.20;26.10;4.10;0.00;20.3
13/12/2014;80.00;28.60;21.40;25.60;2.00;0.00;24.4
14/12/2014;82.00;31.40;20.40;25.20;5.50;0.00;26.7
15/12/2014;77.00;33.60;20.20;26.50;5.80;0.00;24.3
16/12/2014;77.00;29.20;22.40;26.60;1.70;0.00;13.6
17/12/2014;76.00;32.80;21.00;26.60;4.20;0.00;19.1
18/12/2014;76.00;33.20;21.20;26.60;4.70;0.00;21.3
19/12/2014;79.00;32.00;19.60;25.90;6.00;0.00;35.2
20/12/2014;78.00;30.00;21.20;25.30;4.00;0.00;24
21/12/2014;83.00;30.40;19.40;25.20;3.10;0.00;16.7
22/12/2014;80.00;31.60;17.80;25.60;4.40;0.00;16.2
23/12/2014;82.00;33.50;19.70;26.20;8.50;0.00;25
24/12/2014;87.00;32.80;20.00;24.60;4.90;0.00;25.2
25/12/2014;87.00;32.80;19.60;24.60;5.00;0.00;23.6
26/12/2014;86.00;32.40;21.20;25.30;2.60;0.00;21
27/12/2014;85.00;32.00;20.80;26.00;3.00;0.00;19
28/12/2014;81.00;31.20;22.00;25.60;5.10;0.90;13.2
29/12/2014;81.00;30.70;21.80;26.50;2.30;0.90;16
30/12/2014;82.00;31.80;22.00;26.40;0.90;0.20;18.3
31/12/2014;80.00;32.60;21.60;27.20;0.70;1.80;22.2
1/1/2015;88.00;27.20;22.40;25.00;0.20;0.20;10.3
2/1/2015;84.00;30.60;21.80;26.50;0.60;0.80;18.3
3/1/2015;86.00;29.40;21.80;25.70;0.50;0.70;13.7
4/1/2015;87.00;27.50;22.00;25.30;0.50;0.90;19.2
5/1/2015;81.00;32.10;21.00;26.70;3.90;0.00;18.6
6/1/2015;82.00;30.60;22.40;26.10;1.40;15.80;16.4
7/1/2015;85.00;30.40;21.40;25.80;2.50;0.00;9.8
8/1/2015;91.00;31.10;21.40;25.20;1.80;0.00;14.9
9/1/2015;84.00;30.20;21.80;25.60;1.10;12.70;19.9
10/1/2015;81.00;30.00;21.20;25.80;3.40;0.00;10.6
11/1/2015;77.00;30.40;21.80;26.30;3.40;0.00;14.8
12/1/2015;80.00;31.60;21.20;27.10;1.90;2.60;21.7
13/1/2015;83.00;29.80;21.00;26.20;2.30;0.40;12.2
14/1/2015;84.00;31.40;21.40;26.70;3.50;0.00;18.9
15/1/2015;84.00;30.80;21.80;26.60;3.20;4.70;23.6
16/1/2015;83.00;30.60;21.00;26.40;2.30;1.70;19.8
17/1/2015;84.00;31.80;21.40;26.50;3.20;0.00;21.6
18/1/2015;82.00;32.10;21.20;26.60;5.00;0.00;20.3
19/1/2015;85.00;32.20;22.40;26.60;5.70;6.30;24.5
20/1/2015;87.00;29.40;21.00;25.20;4.90;4.10;15.1
21/1/2015;86.00;31.00;20.20;26.30;5.10;1.50;21.4
22/1/2015;88.00;29.40;20.80;25.80;3.00;0.00;14.6
23/1/2015;83.00;32.00;19.80;26.60;0.00;3.90;19.5
24/1/2015;85.00;31.80;20.90;26.00;11.60;0.00;17.7
25/1/2015;84.00;32.00;21.40;26.80;0.00;7.00;18.7
26/1/2015;95.00;30.20;19.80;25.70;2.60;5.80;11.6
27/1/2015;93.00;27.10;21.60;24.50;0.30;11.80;10.7
28/1/2015;83.00;31.60;20.20;26.50;3.00;0.50;18.7
29/1/2015;90.00;30.10;22.60;25.90;0.10;25.60;15.3
30/1/2015;86.00;31.20;21.00;26.00;4.20;0.30;20.2
31/1/2015;79.00;32.00;20.60;26.60;5.10;0.00;24.7
1/2/2015;83.00;30.40;20.60;26.30;2.60;0.70;13.9
2/2/2015;88.00;33.80;21.00;25.80;5.50;0.00;20.1
3/2/2015;80.00;32.40;21.40;26.80;4.10;2.00;26.4
4/2/2015;85.00;30.80;20.80;25.00;2.90;1.00;18.3
5/2/2015;90.00;31.30;21.40;25.50;0.90;21.10;22.7
6/2/2015;84.00;32.00;20.90;25.90;0.50;76.10;18.5
7/2/2015;92.00;27.60;20.60;23.80;1.20;1.10;11.1
8/2/2015;86.00;30.20;21.60;26.00;2.00;1.40;14.5
9/2/2015;86.00;32.60;21.40;26.30;4.20;0.40;16.2
10/2/2015;86.00;32.00;21.20;26.20;4.60;0.00;19.7
11/2/2015;59.00;0.00;20.80;15.90;0.00;0.00;13.8
12/2/2015;85.00;30.20;22.80;26.10;1.70;1.40;14.1
13/2/2015;84.00;30.40;23.20;26.50;2.80;4.90;21.7
14/2/2015;84.00;31.80;22.20;26.30;0.50;23.60;18.5
15/2/2015;91.00;29.20;21.00;24.90;0.40;0.50;13
16/2/2015;80.00;32.90;23.00;26.90;4.60;0.40;18.6
17/2/2015;82.00;32.00;22.90;26.50;0.80;4.50;13.3
18/2/2015;84.00;31.80;23.10;26.20;5.90;0.00;15.8
19/2/2015;83.00;30.90;23.40;26.40;3.10;0.00;16.7
20/2/2015;82.00;33.60;22.00;26.40;4.90;0.00;19.4
21/2/2015;77.00;33.60;22.60;27.40;6.70;0.00;20.7
22/2/2015;86.00;30.40;24.60;25.80;0.90;0.30;12.1
23/2/2015;84.00;31.00;22.80;26.90;3.40;0.00;24.1
24/2/2015;84.00;32.00;23.00;27.00;3.00;0.50;14.4
25/2/2015;83.00;32.40;22.20;27.10;3.50;17.00;21.1
